discounted_reward,final_state_type,i_run,n_steps,policy_key,undiscounted_reward
-0.09127614010954233,success,254,66,DESPOT_analyticBounds,2.7999999999999994
-1.943919441660503,success,254,85,POMCPOW_rolloutEstimate,0.8000000000000007
0.37157509469431016,success,254,63,POMCPOW_analyticValueEstimate,3.3000000000000043
-9.726891034834654,nonterminal,254,300,MostLikelyStateController,-30.300000000000022
-9.750860479444537,nonterminal,255,300,DESPOT_defaultPolicy,-30.300000000000026
-4.0706163984300385,success,255,113,DESPOT_analyticBounds,-2.0999999999999943
-9.607601059287141,nonterminal,255,300,POMCPOW_rolloutEstimate,-30.100000000000023
-1.8027858603500615,success,255,86,POMCPOW_analyticValueEstimate,1.0000000000000018
0.4907180922198755,success,255,62,MostLikelyStateController,3.400000000000004
-9.74683493060261,nonterminal,256,300,DESPOT_defaultPolicy,-30.300000000000026
-2.7885034985599493,success,256,95,DESPOT_analyticBounds,-0.2999999999999954
-0.4627918334594856,success,256,72,POMCPOW_rolloutEstimate,2.5000000000000018
-5.085461702072417,success,256,134,POMCPOW_analyticValueEstimate,-4.099999999999996
-0.018626200376323787,success,256,65,MostLikelyStateController,2.9000000000000057
4.113054545445846,success,257,34,DESPOT_defaultPolicy,6.4
-3.912232223189434,success,257,111,DESPOT_analyticBounds,-1.8999999999999932
1.9656937136932324,success,257,49,POMCPOW_rolloutEstimate,4.700000000000005
1.2419634600319815,success,257,55,POMCPOW_analyticValueEstimate,4.100000000000001
-9.69176673639663,nonterminal,257,300,MostLikelyStateController,-30.20000000000002
-9.701797594077842,nonterminal,258,300,DESPOT_defaultPolicy,-30.200000000000024
-5.662705041980877,success,258,143,DESPOT_analyticBounds,-5.099999999999994
-9.73563263676006,nonterminal,258,300,POMCPOW_rolloutEstimate,-30.300000000000026
-2.445721992434826,success,258,93,POMCPOW_analyticValueEstimate,0.20000000000000284
-9.690217921670701,nonterminal,258,300,MostLikelyStateController,-30.200000000000024
2.0096831352498534,success,259,50,DESPOT_defaultPolicy,4.800000000000001
-6.012687900835266,success,259,151,DESPOT_analyticBounds,-5.799999999999997
3.1131844114828766,success,259,42,POMCPOW_rolloutEstimate,5.7
2.5589372182388463,success,259,45,POMCPOW_analyticValueEstimate,5.200000000000003
-9.725787384065402,nonterminal,259,300,MostLikelyStateController,-30.40000000000002
-4.582931734126355,success,260,126,DESPOT_defaultPolicy,-2.9999999999999947
-9.025135358050523,success,260,257,DESPOT_analyticBounds,-17.200000000000024
1.4870147941099559,success,260,53,POMCPOW_rolloutEstimate,4.300000000000001
-4.593720333547762,success,260,125,POMCPOW_analyticValueEstimate,-3.0999999999999943
-9.742193366067928,nonterminal,260,300,MostLikelyStateController,-30.300000000000026
5.307656381312405,success,261,26,DESPOT_defaultPolicy,7.2
-6.234436398429345,success,261,154,DESPOT_analyticBounds,-6.199999999999996
2.10526354085336,success,261,48,POMCPOW_rolloutEstimate,4.800000000000003
-1.7048181760555803,success,261,86,POMCPOW_analyticValueEstimate,1.1000000000000014
1.8165008903804782,success,261,51,MostLikelyStateController,4.6000000000000005
-1.304046121622779,success,262,81,DESPOT_defaultPolicy,1.600000000000005
-1.1182481001426634,success,262,78,DESPOT_analyticBounds,1.8000000000000043
-4.470485150878334,success,262,122,POMCPOW_rolloutEstimate,-2.799999999999997
-5.887994543688766,success,262,151,POMCPOW_analyticValueEstimate,-5.699999999999996
-9.675745387004373,nonterminal,262,300,MostLikelyStateController,-30.200000000000024
-1.1070708591639793,success,263,78,DESPOT_defaultPolicy,1.8000000000000034
-3.407407574345285,success,263,103,DESPOT_analyticBounds,-1.1999999999999975
-2.328396295227454,success,263,93,POMCPOW_rolloutEstimate,0.4000000000000057
-4.080296837855448,success,263,114,POMCPOW_analyticValueEstimate,-2.1999999999999984
-9.60959105928714,nonterminal,263,300,MostLikelyStateController,-30.100000000000023
-1.1227089917943545,success,264,78,DESPOT_defaultPolicy,1.8000000000000043
-6.744138451589015,success,264,168,DESPOT_analyticBounds,-7.600000000000005
-2.992763717285035,success,264,99,POMCPOW_rolloutEstimate,-0.5
-2.093295604852745,success,264,88,POMCPOW_analyticValueEstimate,0.6000000000000014
-2.2945435202897198,success,264,90,MostLikelyStateController,0.4000000000000039
1.93771429527514,success,265,50,DESPOT_defaultPolicy,4.700000000000001
5.936552189780918,success,265,22,DESPOT_analyticBounds,7.6000000000000005
-1.6966074082849705,success,265,85,POMCPOW_rolloutEstimate,1.1000000000000014
-1.8188017793652858,success,265,87,POMCPOW_analyticValueEstimate,1.0000000000000018
-9.047555386061894,success,265,271,MostLikelyStateController,-18.100000000000023
-9.646631363701546,nonterminal,266,300,DESPOT_defaultPolicy,-30.300000000000022
7.187372429953694,success,266,14,DESPOT_analyticBounds,8.3
-9.665917603927292,nonterminal,266,300,POMCPOW_rolloutEstimate,-30.200000000000024
-2.378761621798979,success,266,93,POMCPOW_analyticValueEstimate,0.30000000000000426
-1.7063467239254635,success,266,86,MostLikelyStateController,1.1000000000000032
-9.69176673639663,nonterminal,267,300,DESPOT_defaultPolicy,-30.20000000000002
-2.1313032396095526,success,267,90,DESPOT_analyticBounds,0.6000000000000032
-3.391718816143629,success,267,106,POMCPOW_rolloutEstimate,-1.099999999999996
-1.399164246760746,success,267,82,POMCPOW_analyticValueEstimate,1.5000000000000009
-1.5391196447492526,success,267,84,MostLikelyStateController,1.3000000000000025
-10.39960816248626,failure,268,56,DESPOT_defaultPolicy,-15.999999999999998
-1.6296531895966488,success,268,82,DESPOT_analyticBounds,1.200000000000001
0.3757717736611177,success,268,62,POMCPOW_rolloutEstimate,3.3000000000000043
-5.494849670053093,success,268,141,POMCPOW_analyticValueEstimate,-4.799999999999994
-1.105671782269356,success,268,78,MostLikelyStateController,1.8000000000000043
-10.209853959596327,failure,269,46,DESPOT_defaultPolicy,-14.799999999999997
-5.816519617013441,success,269,147,DESPOT_analyticBounds,-5.399999999999999
1.6555898616402063,success,269,53,POMCPOW_rolloutEstimate,4.500000000000001
1.134986339950446,success,269,57,POMCPOW_analyticValueEstimate,4.000000000000002
-9.662140838126573,nonterminal,269,300,MostLikelyStateController,-30.200000000000024
4.116916530505746,success,270,34,DESPOT_defaultPolicy,6.4
2.676293332994544,success,270,44,DESPOT_analyticBounds,5.3000000000000025
-1.757784419362526,success,270,84,POMCPOW_rolloutEstimate,1
2.8170729793175213,success,270,43,POMCPOW_analyticValueEstimate,5.400000000000002
-4.5648440084868955,success,270,124,MostLikelyStateController,-2.9999999999999964
-9.782753164637626,nonterminal,271,300,DESPOT_defaultPolicy,-30.40000000000002
-4.304244799797916,success,271,120,DESPOT_analyticBounds,-2.4999999999999982
-0.46734916664626347,success,271,72,POMCPOW_rolloutEstimate,2.5000000000000018
-1.0216078498405077,success,271,77,POMCPOW_analyticValueEstimate,1.900000000000004
-9.585825330721852,nonterminal,271,300,MostLikelyStateController,-30.100000000000023
0.12163750802194429,success,272,66,DESPOT_defaultPolicy,3.099999999999999
-4.580781757276646,success,272,123,DESPOT_analyticBounds,-2.9999999999999964
-5.767541435968139,success,272,151,POMCPOW_rolloutEstimate,-5.4999999999999964
-4.791447152213193,success,272,129,POMCPOW_analyticValueEstimate,-3.499999999999993
0.49769600613903897,success,272,61,MostLikelyStateController,3.400000000000004
5.06803369318235,success,273,27,DESPOT_defaultPolicy,7
-1.36259034932369,success,273,80,DESPOT_analyticBounds,1.5000000000000053
5.459397287982934,success,273,25,POMCPOW_rolloutEstimate,7.300000000000001
5.216164827931491,success,273,26,POMCPOW_analyticValueEstimate,7.1
-9.94342342860761,nonterminal,273,300,MostLikelyStateController,-31.30000000000002
-2.9033344293816157,success,274,99,DESPOT_defaultPolicy,-0.3999999999999986
-3.2419469077605707,success,274,104,DESPOT_analyticBounds,-0.8999999999999968
-0.5415060347473073,success,274,72,POMCPOW_rolloutEstimate,2.400000000000002
-5.477121550056176,success,274,141,POMCPOW_analyticValueEstimate,-4.699999999999996
-3.5523812655822358,success,274,109,MostLikelyStateController,-1.399999999999995
-1.7756205213388547,success,275,85,DESPOT_defaultPolicy,1
-10.046897494262884,nonterminal,275,300,DESPOT_analyticBounds,-31.400000000000023
-9.856013913807056,nonterminal,275,300,POMCPOW_rolloutEstimate,-30.40000000000002
-3.160616623797205,success,275,101,POMCPOW_analyticValueEstimate,-0.7999999999999972
-9.58064638201437,nonterminal,275,300,MostLikelyStateController,-30.100000000000023
-9.780686122489655,nonterminal,276,300,DESPOT_defaultPolicy,-30.300000000000022
-2.5608357300996643,success,276,92,DESPOT_analyticBounds,0.1000000000000032
-0.30427312676937746,success,276,70,POMCPOW_rolloutEstimate,2.6000000000000014
-1.3821713697311209,success,276,80,POMCPOW_analyticValueEstimate,1.4000000000000057
-9.590563846109267,nonterminal,276,300,MostLikelyStateController,-30.100000000000023
8.270344949672817,success,277,9,DESPOT_defaultPolicy,9
-3.7455917971605563,success,277,109,DESPOT_analyticBounds,-1.599999999999996
7.727697434322585,success,277,12,POMCPOW_rolloutEstimate,8.700000000000001
5.1555025621937105,success,277,27,POMCPOW_analyticValueEstimate,7.1
-9.59646564056404,nonterminal,277,300,MostLikelyStateController,-30.100000000000023
-1.909572707733881,success,278,87,DESPOT_defaultPolicy,0.9000000000000021
-4.704305672636926,success,278,123,DESPOT_analyticBounds,-3.0999999999999943
-9.803576446274716,nonterminal,278,300,POMCPOW_rolloutEstimate,-30.400000000000023
-5.432090415010144,success,278,133,POMCPOW_analyticValueEstimate,-4.399999999999997
-9.902268148780415,nonterminal,278,300,MostLikelyStateController,-30.900000000000023
3.69577518259086,success,279,37,DESPOT_defaultPolicy,6.1000000000000005
3.02543230918298,success,279,42,DESPOT_analyticBounds,5.600000000000001
4.554715668339588,success,279,31,POMCPOW_rolloutEstimate,6.699999999999999
-3.4114691648160096,success,279,108,POMCPOW_analyticValueEstimate,-1.1999999999999957
-3.4516088747211575,success,279,107,MostLikelyStateController,-1.1999999999999975
-3.186634600657933,success,280,103,DESPOT_defaultPolicy,-0.7999999999999972
-2.3940877439055273,success,280,91,DESPOT_analyticBounds,0.30000000000000426
-2.386822521717478,success,280,93,POMCPOW_rolloutEstimate,0.30000000000000426
-4.5052213439917725,success,280,122,POMCPOW_analyticValueEstimate,-2.899999999999997
-9.690563846109269,nonterminal,280,300,MostLikelyStateController,-30.200000000000024
6.8588638676785365,success,281,17,DESPOT_defaultPolicy,8.200000000000001
-10.261517769201138,failure,281,123,DESPOT_analyticBounds,-22.699999999999996
4.041007940063139,success,281,34,POMCPOW_rolloutEstimate,6.300000000000001
7.374916255379565,success,281,14,POMCPOW_analyticValueEstimate,8.5
2.565779817273297,success,281,45,MostLikelyStateController,5.200000000000003
0.5501302327089963,success,282,62,DESPOT_defaultPolicy,3.5000000000000044
-4.166410373377249,success,282,114,DESPOT_analyticBounds,-2.1999999999999975
0.34333259725675,success,282,64,POMCPOW_rolloutEstimate,3.3000000000000043
-0.7151283265857122,success,282,73,POMCPOW_analyticValueEstimate,2.200000000000003
-2.4170408572251416,success,282,91,MostLikelyStateController,0.20000000000000284
-0.4633966255369959,success,283,72,DESPOT_defaultPolicy,2.5000000000000018
-0.5599350309628806,success,283,73,DESPOT_analyticBounds,2.400000000000002
-0.057403270224416936,success,283,67,POMCPOW_rolloutEstimate,2.9000000000000004
-7.7509514732792795,success,283,205,POMCPOW_analyticValueEstimate,-11.300000000000015
-9.785373111262235,nonterminal,283,300,MostLikelyStateController,-30.400000000000023
-9.768759512998749,nonterminal,284,300,DESPOT_defaultPolicy,-30.300000000000022
-3.6992162055917603,success,284,110,DESPOT_analyticBounds,-1.4999999999999947
-4.600865766926152,success,284,124,POMCPOW_rolloutEstimate,-2.9999999999999964
-2.516079813598912,success,284,94,POMCPOW_analyticValueEstimate,0.1000000000000032
-1.4545863899637066,success,284,81,MostLikelyStateController,1.4000000000000057
2.9456115065768484,success,285,42,DESPOT_defaultPolicy,5.500000000000001
-7.2764873875180385,success,285,175,DESPOT_analyticBounds,-8.700000000000014
0.45881421446211856,success,285,63,POMCPOW_rolloutEstimate,3.400000000000004
1.9254041333175733,success,285,50,POMCPOW_analyticValueEstimate,4.700000000000001
-0.827161028180198,success,285,75,MostLikelyStateController,2.100000000000003
-2.3596553398888065,success,286,93,DESPOT_defaultPolicy,0.30000000000000426
-4.631685302819255,success,286,124,DESPOT_analyticBounds,-3.099999999999996
-1.6927860160067567,success,286,84,POMCPOW_rolloutEstimate,1.0999999999999996
0.7535384603831723,success,286,61,POMCPOW_analyticValueEstimate,3.7000000000000037
-6.332426266407217,success,286,160,MostLikelyStateController,-6.800000000000004
-4.041814943232813,success,287,117,DESPOT_defaultPolicy,-2.099999999999998
-4.860913248186479,success,287,127,DESPOT_analyticBounds,-3.4999999999999947
-6.626971724876155,success,287,172,POMCPOW_rolloutEstimate,-7.6000000000000085
-2.2356958949888748,success,287,88,POMCPOW_analyticValueEstimate,0.40000000000000213
-2.6859520509978845,success,287,96,MostLikelyStateController,-0.09999999999999609
4.863278827678021,success,288,29,DESPOT_defaultPolicy,6.9
-1.900702237146458,success,288,87,DESPOT_analyticBounds,0.9000000000000021
-3.102116074428358,success,288,102,POMCPOW_rolloutEstimate,-0.6999999999999975
4.794007467765608,success,288,30,POMCPOW_analyticValueEstimate,6.9
-9.649789300724368,nonterminal,288,300,MostLikelyStateController,-30.20000000000002
-0.14906339257363044,success,289,68,DESPOT_defaultPolicy,2.8000000000000007
-10.099294526802272,nonterminal,289,300,DESPOT_analyticBounds,-31.800000000000022
-9.791525073901873,nonterminal,289,300,POMCPOW_rolloutEstimate,-30.400000000000023
-5.430775080993051,success,289,135,POMCPOW_analyticValueEstimate,-4.6999999999999975
-3.695665891313977,success,289,112,MostLikelyStateController,-1.599999999999996
-2.4720632376823577,success,290,94,DESPOT_defaultPolicy,0.20000000000000462
-7.527912140733946,success,290,190,DESPOT_analyticBounds,-10.100000000000012
-2.9849071537276615,success,290,101,POMCPOW_rolloutEstimate,-0.4999999999999982
-4.405890362906097,success,290,123,POMCPOW_analyticValueEstimate,-2.6999999999999957
-1.806859023470052,success,290,85,MostLikelyStateController,1
-9.666257470886421,nonterminal,291,300,DESPOT_defaultPolicy,-30.20000000000002
6.263039746954616,success,291,20,DESPOT_analyticBounds,7.800000000000001
-1.8012849534031847,success,291,86,POMCPOW_rolloutEstimate,1.0000000000000018
3.751374662241751,success,291,36,POMCPOW_analyticValueEstimate,6.100000000000001
-9.746487095012398,nonterminal,291,300,MostLikelyStateController,-30.300000000000026
-9.66301147833238,nonterminal,292,300,DESPOT_defaultPolicy,-30.200000000000024
4.266858549665605,success,292,33,DESPOT_analyticBounds,6.5
9.019800998000001,success,292,5,POMCPOW_rolloutEstimate,9.4
8.82960298802,success,292,6,POMCPOW_analyticValueEstimate,9.3
9.019800998000001,success,292,5,MostLikelyStateController,9.4
6.100409349485069,success,293,21,DESPOT_defaultPolicy,7.700000000000001
7.457213925188659,success,293,13,DESPOT_analyticBounds,8.5
5.778137657933009,success,293,23,POMCPOW_rolloutEstimate,7.5
6.935948887106813,success,293,16,POMCPOW_analyticValueEstimate,8.200000000000001
-10.179067650851742,failure,293,12,MostLikelyStateController,-11.299999999999999
-2.266899892464896,success,294,91,DESPOT_defaultPolicy,0.4000000000000039
-4.855585111194407,success,294,125,DESPOT_analyticBounds,-3.299999999999997
3.6660358655734404,success,294,36,POMCPOW_rolloutEstimate,6
-3.648944567286166,success,294,109,POMCPOW_analyticValueEstimate,-1.4999999999999947
-10.196940657339727,failure,294,50,MostLikelyStateController,-15.2
-9.735879382803242,nonterminal,295,300,DESPOT_defaultPolicy,-30.300000000000022
-10.182703449496726,failure,295,10,DESPOT_analyticBounds,-11.1
-3.191218448993745,success,295,105,POMCPOW_rolloutEstimate,-0.7999999999999972
-4.040287847594077,success,295,118,POMCPOW_analyticValueEstimate,-2.099999999999998
-9.600942784035505,nonterminal,295,300,MostLikelyStateController,-30.100000000000023
-0.5556173100592261,success,296,72,DESPOT_defaultPolicy,2.400000000000002
-2.8733930011687168,success,296,101,DESPOT_analyticBounds,-0.3999999999999986
-9.74709484702916,nonterminal,296,300,POMCPOW_rolloutEstimate,-30.300000000000022
0.0438793619334259,success,296,66,POMCPOW_analyticValueEstimate,2.9999999999999996
-9.772246806989898,nonterminal,296,300,MostLikelyStateController,-30.300000000000026
2.1906727780678277,success,297,48,DESPOT_defaultPolicy,4.900000000000003
3.092247423760329,success,297,41,DESPOT_analyticBounds,5.6000000000000005
2.7720689827404628,success,297,44,POMCPOW_rolloutEstimate,5.400000000000002
1.4546033932401752,success,297,54,POMCPOW_analyticValueEstimate,4.300000000000001
-2.908655734855987,success,297,99,MostLikelyStateController,-0.3999999999999986
-0.5457263481184329,success,298,73,DESPOT_defaultPolicy,2.400000000000002
2.9380636097206505,success,298,42,DESPOT_analyticBounds,5.500000000000002
1.5828952472494882,success,298,53,POMCPOW_rolloutEstimate,4.4
-4.951007508011397,success,298,132,POMCPOW_analyticValueEstimate,-3.799999999999999
-6.1434501689931,success,298,157,MostLikelyStateController,-6.399999999999999
2.93420162466075,success,299,42,DESPOT_defaultPolicy,5.500000000000002
-4.405392191526831,success,299,121,DESPOT_analyticBounds,-2.6999999999999957
-5.2777386658248515,success,299,138,POMCPOW_rolloutEstimate,-4.399999999999997
-1.5499556933820546,success,299,84,POMCPOW_analyticValueEstimate,1.3000000000000025
-2.596280312972023,success,299,98,MostLikelyStateController,17763568394002505e-31
-0.22464496439146941,success,300,68,DESPOT_defaultPolicy,2.700000000000001
-1.273529078234688,success,300,78,DESPOT_analyticBounds,1.5000000000000036
-6.416621995906136,success,300,166,POMCPOW_rolloutEstimate,-7.0000000000000036
-2.3495860460799114,success,300,93,POMCPOW_analyticValueEstimate,0.30000000000000426
-3.2759263327101578,success,300,107,MostLikelyStateController,-0.9999999999999964
2.303552989237095,success,301,47,DESPOT_defaultPolicy,5.0000000000000036
2.0030914427507334,success,301,50,DESPOT_analyticBounds,4.800000000000001
1.234717404903039,success,301,56,POMCPOW_rolloutEstimate,4.100000000000001
1.9674744991570998,success,301,49,POMCPOW_analyticValueEstimate,4.700000000000004
-0.3427500321482313,success,301,70,MostLikelyStateController,2.6000000000000014
-3.549578951699104,success,302,110,DESPOT_defaultPolicy,-1.399999999999995
-3.0257733042531596,success,302,100,DESPOT_analyticBounds,-0.5999999999999996
-9.668345982049184,nonterminal,302,300,POMCPOW_rolloutEstimate,-30.200000000000024
1.4673207205612622,success,302,54,POMCPOW_analyticValueEstimate,4.300000000000002
-4.3901825646379,success,302,118,MostLikelyStateController,-2.6999999999999975
-1.1766532237799936,success,303,79,DESPOT_defaultPolicy,1.7000000000000028
-2.0522341661596712,success,303,87,DESPOT_analyticBounds,0.7000000000000028
-3.207606749330295,success,303,103,POMCPOW_rolloutEstimate,-0.7999999999999972
-2.8311380186491464,success,303,100,POMCPOW_analyticValueEstimate,-0.29999999999999893
-9.73550966350413,nonterminal,303,300,MostLikelyStateController,-30.30000000000002
-3.033889083394236,success,304,101,DESPOT_defaultPolicy,-0.5999999999999996
3.688981717381559,success,304,37,DESPOT_analyticBounds,6.1000000000000005
-2.055329425810707,success,304,88,POMCPOW_rolloutEstimate,0.7000000000000028
-3.768099549607682,success,304,113,POMCPOW_analyticValueEstimate,-1.699999999999994
2.4551520866816383,success,304,45,MostLikelyStateController,5.100000000000003
-1.855794115975197,success,305,86,DESPOT_defaultPolicy,0.9000000000000021
-1.4541785376599066,success,305,81,DESPOT_analyticBounds,1.4000000000000057
-1.6424798728718164,success,305,83,POMCPOW_rolloutEstimate,1.1999999999999993
-2.043135700236257,success,305,89,POMCPOW_analyticValueEstimate,0.7000000000000028
-1.1390695501496522,success,305,80,MostLikelyStateController,1.8000000000000052
-2.4612500674300613,success,306,95,DESPOT_defaultPolicy,0.20000000000000462
5.216230085687233,success,306,26,DESPOT_analyticBounds,7.1
-4.467011740162992,success,306,121,POMCPOW_rolloutEstimate,-2.799999999999997
-3.438453184532499,success,306,107,POMCPOW_analyticValueEstimate,-1.1999999999999975
-9.65293042564726,nonterminal,306,300,MostLikelyStateController,-30.300000000000022
8.270344949672817,success,307,9,DESPOT_defaultPolicy,9
-3.1424305647260455,success,307,103,DESPOT_analyticBounds,-0.6999999999999975
7.275916255379565,success,307,14,POMCPOW_rolloutEstimate,8.4
4.995385744072653,success,307,28,POMCPOW_analyticValueEstimate,7
5.934601790780917,success,307,22,MostLikelyStateController,7.6000000000000005
-0.44933649787235197,success,308,71,DESPOT_defaultPolicy,2.5000000000000018
0.12171975225907516,success,308,66,DESPOT_analyticBounds,3.100000000000001
1.0801769938477923,success,308,58,POMCPOW_rolloutEstimate,4.000000000000003
-7.551890830293839,success,308,198,POMCPOW_analyticValueEstimate,-10.500000000000004
-0.16572871374907105,success,308,69,MostLikelyStateController,2.8000000000000016
7.029155421897512,success,309,16,DESPOT_defaultPolicy,8.3
-2.7579323279800483,success,309,98,DESPOT_analyticBounds,-0.1999999999999984
-10.172011670928255,failure,309,16,POMCPOW_rolloutEstimate,-11.7
-4.196495739437413,success,309,116,POMCPOW_analyticValueEstimate,-2.299999999999999
-9.77449666982577,nonterminal,309,300,MostLikelyStateController,-30.40000000000002
-9.698952784035507,nonterminal,310,300,DESPOT_defaultPolicy,-30.200000000000024
-1.9689813972399133,success,310,86,DESPOT_analyticBounds,0.8000000000000025
-0.19179322744188543,success,310,69,POMCPOW_rolloutEstimate,2.8000000000000007
-0.29192812614421637,success,310,67,POMCPOW_analyticValueEstimate,2.6000000000000005
-0.9942850822120253,success,310,75,MostLikelyStateController,1.900000000000003
5.933611790780917,success,311,22,DESPOT_defaultPolicy,7.6000000000000005
6.591275229001751,success,311,18,DESPOT_analyticBounds,8
-2.1903783724362604,success,311,90,POMCPOW_rolloutEstimate,0.5000000000000018
5.932611790780918,success,311,22,POMCPOW_analyticValueEstimate,7.6000000000000005
-9.60959105928714,nonterminal,311,300,MostLikelyStateController,-30.100000000000023
5.460367586982934,success,312,25,DESPOT_defaultPolicy,7.300000000000001
-3.105565190474411,success,312,100,DESPOT_analyticBounds,-0.6999999999999993
-8.256326954024129,success,312,234,POMCPOW_rolloutEstimate,-13.700000000000014
-2.1578427386887897,success,312,90,POMCPOW_analyticValueEstimate,0.5000000000000036
-10.183123831710322,failure,312,72,MostLikelyStateController,-17.4
-0.9004607896705554,success,313,76,DESPOT_defaultPolicy,2.0000000000000036
-0.14490874763443884,success,313,68,DESPOT_analyticBounds,2.8000000000000007
-4.565286378164513,success,313,124,POMCPOW_rolloutEstimate,-2.9999999999999947
-0.25447413339083447,success,313,70,POMCPOW_analyticValueEstimate,2.700000000000001
-9.60279759407784,nonterminal,313,300,MostLikelyStateController,-30.100000000000023
8.087641500176089,success,314,10,DESPOT_defaultPolicy,8.9
-4.777411855646368,success,314,125,DESPOT_analyticBounds,-3.2999999999999954
5.778137657933009,success,314,23,POMCPOW_rolloutEstimate,7.5
-2.615370772177576,success,314,97,POMCPOW_analyticValueEstimate,5329070518200751e-30
8.087641500176089,success,314,10,MostLikelyStateController,8.9
-9.509591059287139,nonterminal,315,300,DESPOT_defaultPolicy,-30.00000000000002
-4.443227610844669,success,315,121,DESPOT_analyticBounds,-2.799999999999997
-4.197655275844292,success,315,116,POMCPOW_rolloutEstimate,-2.3999999999999986
2.9088222304026083,success,315,43,POMCPOW_analyticValueEstimate,5.500000000000002
-9.672355221678455,nonterminal,315,300,MostLikelyStateController,-30.200000000000024
1.4090849995385746,success,316,55,DESPOT_defaultPolicy,4.300000000000002
-6.046409424710488,success,316,147,DESPOT_analyticBounds,-5.699999999999999
-9.774961750933889,nonterminal,316,300,POMCPOW_rolloutEstimate,-30.400000000000023
-4.900775613561542,success,316,131,POMCPOW_analyticValueEstimate,-3.599999999999998
1.04868201839653,success,316,56,MostLikelyStateController,3.900000000000002
6.596127214061651,success,317,18,DESPOT_defaultPolicy,8
-2.5285387543031232,success,317,96,DESPOT_analyticBounds,0.10000000000000497
-9.725028123579914,nonterminal,317,300,POMCPOW_rolloutEstimate,-30.300000000000022
-2.3684648717642993,success,317,94,POMCPOW_analyticValueEstimate,0.30000000000000426
-9.593885378625533,nonterminal,317,300,MostLikelyStateController,-30.100000000000023
0.24903156428217788,success,318,65,DESPOT_defaultPolicy,3.2000000000000046
-5.535092931972831,success,318,139,DESPOT_analyticBounds,-4.699999999999996
-1.045132830134614,success,318,79,POMCPOW_rolloutEstimate,1.9000000000000048
-1.701295249097952,success,318,83,POMCPOW_analyticValueEstimate,1.0999999999999996
-0.7393398788726024,success,318,74,MostLikelyStateController,2.200000000000003
2.8139345150891195,success,319,43,DESPOT_defaultPolicy,5.400000000000002
2.520238352629939,success,319,46,DESPOT_analyticBounds,5.200000000000003
-4.258440053655135,success,319,118,POMCPOW_rolloutEstimate,-2.599999999999996
0.8517811230668668,success,319,60,POMCPOW_analyticValueEstimate,3.8000000000000034
-9.733517056201034,nonterminal,319,300,MostLikelyStateController,-30.400000000000023
-1.8363102475398936,success,320,85,DESPOT_defaultPolicy,1
6.165980737004517,success,320,20,DESPOT_analyticBounds,7.700000000000001
8.542306958139799,success,320,7,POMCPOW_rolloutEstimate,9.100000000000001
8.355893888558402,success,320,8,POMCPOW_analyticValueEstimate,9
9.602,success,320,2,MostLikelyStateController,9.700000000000001
-9.741133352117387,nonterminal,321,300,DESPOT_defaultPolicy,-30.300000000000026
6.431098007268941,success,321,19,DESPOT_analyticBounds,7.9
8.270344949672817,success,321,9,POMCPOW_rolloutEstimate,9
1.936765646145961,success,321,50,POMCPOW_analyticValueEstimate,4.700000000000001
-9.673999304126852,nonterminal,321,300,MostLikelyStateController,-30.200000000000024
6.427312875711733,success,322,19,DESPOT_defaultPolicy,7.9
-7.975331985519481,success,322,206,DESPOT_analyticBounds,-11.800000000000011
6.595176224011752,success,322,18,POMCPOW_rolloutEstimate,8
4.318282499818679,success,322,32,POMCPOW_analyticValueEstimate,6.5
-10.306852913495803,failure,322,44,MostLikelyStateController,-14.699999999999998
4.068953899991389,success,323,35,DESPOT_defaultPolicy,6.4
-3.978022269985996,success,323,115,DESPOT_analyticBounds,-2
0.8920440201902933,success,323,59,POMCPOW_rolloutEstimate,3.8000000000000025
-3.3092032791215216,success,323,103,POMCPOW_analyticValueEstimate,-0.9999999999999964
-9.600942784035505,nonterminal,323,300,MostLikelyStateController,-30.100000000000023
0.7485557422275892,success,324,61,DESPOT_defaultPolicy,3.7000000000000037
-6.790814878485544,success,324,165,DESPOT_analyticBounds,-7.699999999999999
0.12885276483018338,success,324,66,POMCPOW_rolloutEstimate,3.100000000000001
-6.5205702427341246,success,324,166,POMCPOW_analyticValueEstimate,-7.300000000000001
-0.6084660765317977,success,324,73,MostLikelyStateController,2.3000000000000025
0.5457177417601482,success,325,62,DESPOT_defaultPolicy,3.5000000000000036
-0.6263563187120216,success,325,70,DESPOT_analyticBounds,2.3000000000000007
1.439312446898069,success,325,54,POMCPOW_rolloutEstimate,4.300000000000001
-4.526521085014671,success,325,125,POMCPOW_analyticValueEstimate,-2.899999999999995
1.3340310839580596,success,325,55,MostLikelyStateController,4.200000000000001
-3.0200363675069717,success,326,101,DESPOT_defaultPolicy,-0.5999999999999979
-5.77345064124951,success,326,145,DESPOT_analyticBounds,-5.399999999999993
2.6332715137765437,success,326,45,POMCPOW_rolloutEstimate,5.3000000000000025
-5.295291852922606,success,326,134,POMCPOW_analyticValueEstimate,-4.399999999999997
-10.282443047624444,failure,326,53,MostLikelyStateController,-15.599999999999998
-3.5828046556025006,success,327,109,DESPOT_defaultPolicy,-1.399999999999995
8.087641500176089,success,327,10,DESPOT_analyticBounds,8.9
5.531497379680249,success,327,24,POMCPOW_rolloutEstimate,7.300000000000001
5.936552189780918,success,327,22,POMCPOW_analyticValueEstimate,7.6000000000000005
